ID,year,month,day,hour,half-time,Humidity,WindSpeed,Temp,CloudCover,Rain
20,14,7,10,4.5,1,92,2.2,24.5,10,0
20,14,7,10,5,2,91,2.4,24.7,10,0
20,14,7,10,5.5,1,91,2.4,24.7,10,0
20,14,7,10,6,2,90,3.5,25,10,0
20,14,7,10,6.5,1,90,3.5,25,10,0
20,14,7,10,7,2,90,4.9,25.8,10,0
20,14,7,10,7.5,1,90,4.9,25.8,10,0
20,14,7,10,8,2,89,4.1,26.2,10,0
20,14,7,10,8.5,1,89,4.1,26.2,10,0
20,14,7,10,9,2,82,6,28.1,10,0
20,14,7,10,9.5,1,82,6,28.1,10,0
20,14,7,10,10,2,79,5.6,28.3,10,0
20,14,7,10,10.5,1,79,5.6,28.3,10,0
20,14,7,10,11,2,77,8.2,28.5,10,0
20,14,7,10,11.5,1,77,8.2,28.5,10,0
20,14,7,10,12,2,73,6.4,28.8,10,0
20,14,7,10,12.5,1,73,6.4,28.8,10,0
20,14,7,10,13,2,71,7.6,29.2,10,0
20,14,7,10,13.5,1,71,7.6,29.2,10,0
20,14,7,10,14,2,75,6.1,28.7,10,0
20,14,7,10,14.5,1,75,6.1,28.7,10,0
20,14,7,10,15,2,76,5.7,28.3,10,0
20,14,7,10,15.5,1,76,5.7,28.3,10,0
20,14,7,10,16,2,77,9,28.1,10,0
20,14,7,10,16.5,1,77,9,28.1,10,0
20,14,7,10,17,2,80,5.9,27.7,10,0
20,14,7,10,17.5,1,80,5.9,27.7,10,0
20,14,7,10,18,2,78,6.5,27.7,10,0
20,14,7,10,18.5,1,78,6.5,27.7,10,0
20,14,7,10,19,2,86,5.1,26.1,10,0
20,14,7,10,19.5,1,86,5.1,26.1,10,0
20,14,7,10,20,2,88,5.3,26,10,0.5
20,14,7,10,20.5,1,88,5.3,26,10,0.5
20,14,7,10,21,2,90,4.6,26,10,0.5
20,14,7,10,21.5,1,90,4.6,26,10,0.5
20,14,7,10,22,2,89,5.9,26.1,10,0
20,14,7,10,22.5,1,89,5.9,26.1,10,0
20,14,7,10,23,2,85,6.8,26.1,10,0
20,14,7,10,23.5,1,85,6.8,26.1,10,0
20,14,7,10,24,2,94,5.6,24.7,10,2.5
20,14,7,11,0.5,1,94,5.6,24.7,10,2.5
20,14,7,11,1,2,91,5.2,25,10,1
20,14,7,11,1.5,1,91,5.2,25,10,1
20,14,7,11,2,2,94,3.4,24.4,10,0.5
20,14,7,11,2.5,1,94,3.4,24.4,10,0.5
20,14,7,11,3,2,95,2.7,24.3,10,0
20,14,7,11,3.5,1,95,2.7,24.3,10,0
20,14,7,11,4,2,96,1.4,24.3,10,0.5
20,14,7,11,4.5,1,96,1.4,24.3,10,0.5
20,14,7,11,5,2,95,0.5,24.6,10,0
20,14,7,11,5.5,1,95,0.5,24.6,10,0
20,14,7,11,6,2,95,2.2,24.9,10,0
20,14,7,11,6.5,1,95,2.2,24.9,10,0
20,14,7,11,7,2,93,4.2,25.3,10,0
20,14,7,11,7.5,1,93,4.2,25.3,10,0
20,14,7,11,8,2,91,3.2,25.4,10,0
20,14,7,11,8.5,1,91,3.2,25.4,10,0
20,14,7,11,9,2,82,2.4,27.6,8,0
20,14,7,11,9.5,1,82,2.4,27.6,8,0
20,14,7,11,10,2,72,2.4,29.7,8,0
20,14,7,11,10.5,1,72,2.4,29.7,8,0
20,14,7,11,11,2,61,2.3,32.3,8,0
20,14,7,11,11.5,1,61,2.3,32.3,8,0
20,14,7,11,12,2,56,2,33.9,4,0
20,14,7,11,12.5,1,56,2,33.9,4,0
20,14,7,11,13,2,60,5.2,33.2,4,0
20,14,7,11,13.5,1,60,5.2,33.2,4,0
20,14,7,11,14,2,60,3.5,32.7,4,0
20,14,7,11,14.5,1,60,3.5,32.7,4,0
20,14,7,11,15,2,61,4.1,32.8,7,0
20,14,7,11,15.5,1,61,4.1,32.8,7,0
20,14,7,11,16,2,62,3.5,32.8,7,0
20,14,7,11,16.5,1,62,3.5,32.8,7,0
20,14,7,11,17,2,62,1.8,30.9,7,0
20,14,7,11,17.5,1,62,1.8,30.9,7,0
20,14,7,11,18,2,68,2.3,30.5,10,0
20,14,7,11,18.5,1,68,2.3,30.5,10,0
20,14,7,11,19,2,78,2.9,27.4,10,1.5
20,14,7,11,19.5,1,78,2.9,27.4,10,1.5
20,14,7,11,20,2,80,2.2,28.2,10,0
20,14,7,11,20.5,1,80,2.2,28.2,10,0
20,14,7,11,21,2,79,2.4,28.7,10,0.5
20,14,7,11,21.5,1,79,2.4,28.7,10,0.5
20,14,7,11,22,2,80,1.6,28.1,10,0
20,14,7,11,22.5,1,80,1.6,28.1,10,0
20,14,7,11,23,2,79,2.4,28.1,10,0
20,14,7,11,23.5,1,79,2.4,28.1,10,0
20,14,7,11,24,2,80,1.1,27.9,10,0
20,14,7,12,0.5,1,80,1.1,27.9,10,0
20,14,7,12,1,2,82,1.8,27.2,10,0
20,14,7,12,1.5,1,82,1.8,27.2,10,0
20,14,7,12,2,2,79,2.2,27.1,10,0
20,14,7,12,2.5,1,79,2.2,27.1,10,0
20,14,7,12,3,2,72,2.2,27,10,0
20,14,7,12,3.5,1,72,2.2,27,10,0
20,14,7,12,4,2,73,1.2,26.8,10,0
20,14,7,12,4.5,1,73,1.2,26.8,10,0
20,14,7,12,5,2,78,1.5,26.7,10,0
20,14,7,12,5.5,1,78,1.5,26.7,10,0
20,14,7,12,6,2,74,0.8,26.9,9,0
20,14,7,12,6.5,1,74,0.8,26.9,9,0
20,14,7,12,7,2,72,3.1,27.7,9,0
20,14,7,12,7.5,1,72,3.1,27.7,9,0
20,14,7,12,8,2,64,2.5,29,9,0
20,14,7,12,8.5,1,64,2.5,29,9,0
20,14,7,12,9,2,63,1.4,29.6,8,0
20,14,7,12,9.5,1,63,1.4,29.6,8,0
20,14,7,12,10,2,60,2.3,30.5,8,0
20,14,7,12,10.5,1,60,2.3,30.5,8,0
20,14,7,12,11,2,57,1.1,31.3,8,0
20,14,7,12,11.5,1,57,1.1,31.3,8,0
20,14,7,12,12,2,57,3.4,32.1,7,0
20,14,7,12,12.5,1,57,3.4,32.1,7,0
20,14,7,12,13,2,54,3.7,32.2,7,0
20,14,7,12,13.5,1,54,3.7,32.2,7,0
20,14,7,12,14,2,53,3.6,31.8,7,0
20,14,7,12,14.5,1,53,3.6,31.8,7,0
20,14,7,12,15,2,53,3.3,32,8,0
20,14,7,12,15.5,1,53,3.3,32,8,0
20,14,7,12,16,2,53,5,31.8,8,0
20,14,7,12,16.5,1,53,5,31.8,8,0
20,14,7,12,17,2,57,5.6,30.8,8,0
20,14,7,12,17.5,1,57,5.6,30.8,8,0
20,14,7,12,18,2,59,3.8,30,10,0
20,14,7,12,18.5,1,59,3.8,30,10,0
20,14,7,12,19,2,60,4.1,28.7,10,0
20,14,7,12,19.5,1,60,4.1,28.7,10,0
20,14,7,12,20,2,58,4.6,28.1,10,0
20,14,7,12,20.5,1,58,4.6,28.1,10,0
20,14,7,12,21,2,56,4.2,28.2,10,0
20,14,7,12,21.5,1,56,4.2,28.2,10,0
20,14,7,12,22,2,52,4,28.6,10,0
20,14,7,12,22.5,1,52,4,28.6,10,0
20,14,7,12,23,2,55,3.1,28.1,10,0
20,14,7,12,23.5,1,55,3.1,28.1,10,0
20,14,7,12,24,2,64,2.1,27.6,10,0
20,14,7,13,0.5,1,64,2.1,27.6,10,0
20,14,7,13,1,2,72,2.4,26.8,10,0
20,14,7,13,1.5,1,72,2.4,26.8,10,0
20,14,7,13,2,2,77,1.3,26.2,10,0
20,14,7,13,2.5,1,77,1.3,26.2,10,0
20,14,7,13,3,2,79,2.3,25.9,5,0
20,14,7,13,3.5,1,79,2.3,25.9,5,0
20,14,7,13,4,2,78,2.1,25.9,5,0
20,14,7,13,4.5,1,78,2.1,25.9,5,0
20,14,7,13,5,2,80,1.8,25.7,5,0
20,14,7,13,5.5,1,80,1.8,25.7,5,0
20,14,7,13,6,2,77,1.4,26.3,10,0
20,14,7,13,6.5,1,77,1.4,26.3,10,0
20,14,7,13,7,2,77,0.8,26.8,10,0
20,14,7,13,7.5,1,77,0.8,26.8,10,0
20,14,7,13,8,2,72,2.1,27.4,10,0
20,14,7,13,8.5,1,72,2.1,27.4,10,0
20,14,7,13,9,2,73,2.6,27.6,10,0
20,14,7,13,9.5,1,73,2.6,27.6,10,0
20,14,7,13,10,2,72,3.4,27.3,10,0
20,14,7,13,10.5,1,72,3.4,27.3,10,0
20,14,7,13,11,2,69,4.9,27.4,10,0
20,14,7,13,11.5,1,69,4.9,27.4,10,0
20,14,7,13,12,2,69,2.4,27.6,10,0
20,14,7,13,12.5,1,69,2.4,27.6,10,0
20,14,7,13,13,2,68,2.9,27.7,10,0
20,14,7,13,13.5,1,68,2.9,27.7,10,0
20,14,7,13,14,2,72,5.5,26.9,10,0
20,14,7,13,14.5,1,72,5.5,26.9,10,0
20,14,7,13,15,2,58,6.4,27.8,10,0
20,14,7,13,15.5,1,58,6.4,27.8,10,0
20,14,7,13,16,2,70,6.7,27.1,10,0
20,14,7,13,16.5,1,70,6.7,27.1,10,0
20,14,7,13,17,2,81,6.8,26.1,10,0
20,14,7,13,17.5,1,81,6.8,26.1,10,0
20,14,7,13,18,2,81,5.1,26.8,10,0
20,14,7,13,18.5,1,81,5.1,26.8,10,0
20,14,7,13,19,2,80,5.5,27,10,0
20,14,7,13,19.5,1,80,5.5,27,10,0
20,14,7,13,20,2,81,3.2,26.8,10,0
20,14,7,13,20.5,1,81,3.2,26.8,10,0
20,14,7,13,21,2,82,4,27,10,0
20,14,7,13,21.5,1,82,4,27,10,0
20,14,7,13,22,2,83,3.2,26.8,10,0
20,14,7,13,22.5,1,83,3.2,26.8,10,0
20,14,7,13,23,2,83,2,26.9,10,0
20,14,7,13,23.5,1,83,2,26.9,10,0
20,14,7,13,24,2,83,3.2,26.7,10,0
20,14,7,14,0.5,1,83,3.2,26.7,10,0
20,14,7,14,1,2,84,3.4,26.5,10,0
20,14,7,14,1.5,1,84,3.4,26.5,10,0
20,14,7,14,2,2,84,2.6,26.4,10,0
20,14,7,14,2.5,1,84,2.6,26.4,10,0
20,14,7,14,3,2,83,1.1,26.3,10,0
20,14,7,14,3.5,1,83,1.1,26.3,10,0
20,14,7,14,4,2,83,0.8,25.8,10,0
20,14,7,14,4.5,1,83,0.8,25.8,10,0
20,14,7,14,5,2,77,1.8,26.1,10,0
20,14,7,14,5.5,1,77,1.8,26.1,10,0
20,14,7,14,6,2,78,2.5,26.4,10,0
20,14,7,14,6.5,1,78,2.5,26.4,10,0
20,14,7,14,7,2,76,1.2,27.1,10,0
20,14,7,14,7.5,1,76,1.2,27.1,10,0
20,14,7,14,8,2,73,1.4,27.8,10,0
20,14,7,14,8.5,1,73,1.4,27.8,10,0
20,14,7,14,9,2,70,1.1,29,10,0
20,14,7,14,9.5,1,70,1.1,29,10,0
20,14,7,14,10,2,65,1,30.7,10,0
20,14,7,14,10.5,1,65,1,30.7,10,0
20,14,7,14,11,2,70,2,30.1,10,0
20,14,7,14,11.5,1,70,2,30.1,10,0
20,14,7,14,12,2,67,1.7,30.9,10,0
20,14,7,14,12.5,1,67,1.7,30.9,10,0
20,14,7,14,13,2,63,2.4,31.8,10,0
20,14,7,14,13.5,1,63,2.4,31.8,10,0
20,14,7,14,14,2,62,2.7,32.3,10,0
20,14,7,14,14.5,1,62,2.7,32.3,10,0
20,14,7,14,15,2,63,3.8,31.5,10,0
20,14,7,14,15.5,1,63,3.8,31.5,10,0
20,14,7,14,16,2,65,4.2,31,10,0
20,14,7,14,16.5,1,65,4.2,31,10,0
20,14,7,14,17,2,65,3,31,10,0
20,14,7,14,17.5,1,65,3,31,10,0
20,14,7,14,18,2,66,3.8,30.4,7,0
20,14,7,14,18.5,1,66,3.8,30.4,7,0
20,14,7,14,19,2,72,2.2,28.8,7,0
20,14,7,14,19.5,1,72,2.2,28.8,7,0
20,14,7,14,20,2,76,3.4,27.5,7,0
20,14,7,14,20.5,1,76,3.4,27.5,7,0
20,14,7,14,21,2,72,3.7,26.6,10,0
20,14,7,14,21.5,1,72,3.7,26.6,10,0
20,14,7,14,22,2,72,4,26.3,10,0
20,14,7,14,22.5,1,72,4,26.3,10,0
20,14,7,14,23,2,70,2.7,26.4,10,0
20,14,7,14,23.5,1,70,2.7,26.4,10,0
20,14,7,14,24,2,70,3.3,26.3,10,0
20,14,7,15,0.5,1,70,3.3,26.3,10,0
20,14,7,15,1,2,70,2.1,25.9,10,0
20,14,7,15,1.5,1,70,2.1,25.9,10,0
20,14,7,15,2,2,73,3.1,25.4,10,0
20,14,7,15,2.5,1,73,3.1,25.4,10,0
20,14,7,15,3,2,77,2.6,25,10,0
20,14,7,15,3.5,1,77,2.6,25,10,0
20,14,7,15,4,2,78,1.6,25,10,0
20,14,7,15,4.5,1,78,1.6,25,10,0
20,14,7,15,5,2,79,1.4,24.9,10,0
20,14,7,15,5.5,1,79,1.4,24.9,10,0
20,14,7,15,6,2,78,2.4,25.5,10,0
20,14,7,15,6.5,1,78,2.4,25.5,10,0
20,14,7,15,7,2,75,1.4,26.2,10,0
20,14,7,15,7.5,1,75,1.4,26.2,10,0
20,14,7,15,8,2,69,0.8,26.8,10,0
20,14,7,15,8.5,1,69,0.8,26.8,10,0
20,14,7,15,9,2,66,2.6,28.9,9,0
20,14,7,15,9.5,1,66,2.6,28.9,9,0
20,14,7,15,10,2,61,1.3,30.7,9,0
20,14,7,15,10.5,1,61,1.3,30.7,9,0
20,14,7,15,11,2,60,1.5,29.9,9,0
20,14,7,15,11.5,1,60,1.5,29.9,9,0
20,14,7,15,12,2,60,1.3,30.3,8,0
20,14,7,15,12.5,1,60,1.3,30.3,8,0
20,14,7,15,13,2,57,4.3,31.5,8,0
20,14,7,15,13.5,1,57,4.3,31.5,8,0
20,14,7,15,14,2,53,4.6,31.9,8,0
20,14,7,15,14.5,1,53,4.6,31.9,8,0
20,14,7,15,15,2,57,4.2,31.2,3,0
20,14,7,15,15.5,1,57,4.2,31.2,3,0
20,14,7,15,16,2,58,3.9,31,3,0
20,14,7,15,16.5,1,58,3.9,31,3,0
20,14,7,15,17,2,63,3.9,30,3,0
20,14,7,15,17.5,1,63,3.9,30,3,0
20,14,7,15,18,2,66,3.1,29.6,5,0
20,14,7,15,18.5,1,66,3.1,29.6,5,0
20,14,7,15,19,2,63,3,29.4,5,0
20,14,7,15,19.5,1,63,3,29.4,5,0
20,14,7,15,20,2,62,3,28.7,5,0
20,14,7,15,20.5,1,62,3,28.7,5,0
20,14,7,15,21,2,65,2.5,27.9,0,0
20,14,7,15,21.5,1,65,2.5,27.9,0,0
20,14,7,15,22,2,67,3.1,27.4,0,0
20,14,7,15,22.5,1,67,3.1,27.4,0,0
20,14,7,15,23,2,69,2.1,27.3,0,0
20,14,7,15,23.5,1,69,2.1,27.3,0,0
20,14,7,15,24,2,75,2.4,26.6,0,0
20,14,7,16,0.5,1,75,2.4,26.6,0,0
20,14,7,16,1,2,77,2,26.2,0,0
20,14,7,16,1.5,1,77,2,26.2,0,0
20,14,7,16,2,2,80,1.8,25.9,0,0
20,14,7,16,2.5,1,80,1.8,25.9,0,0
20,14,7,16,3,2,83,1.6,25.5,0,0
20,14,7,16,3.5,1,83,1.6,25.5,0,0
20,14,7,16,4,2,84,1.1,25.3,0,0
20,14,7,16,4.5,1,84,1.1,25.3,0,0
20,14,7,16,5,2,85,1.4,24.8,0,0
20,14,7,16,5.5,1,85,1.4,24.8,0,0
20,14,7,16,6,2,85,1.8,25.1,4,0
20,14,7,16,6.5,1,85,1.8,25.1,4,0
20,14,7,16,7,2,80,1.8,25.7,4,0
20,14,7,16,7.5,1,80,1.8,25.7,4,0
20,14,7,16,8,2,77,1.5,26.5,4,0
20,14,7,16,8.5,1,77,1.5,26.5,4,0
20,14,7,16,9,2,75,1.9,27.4,8,0
20,14,7,16,9.5,1,75,1.9,27.4,8,0
20,14,7,16,10,2,69,3.3,28.6,8,0
20,14,7,16,10.5,1,69,3.3,28.6,8,0
20,14,7,16,11,2,68,2.8,29.3,8,0
20,14,7,16,11.5,1,68,2.8,29.3,8,0
20,14,7,16,12,2,62,2.8,30.9,8,0
20,14,7,16,12.5,1,62,2.8,30.9,8,0
20,14,7,16,13,2,64,3.2,31,8,0
20,14,7,16,13.5,1,64,3.2,31,8,0
20,14,7,16,14,2,63,4,31.6,8,0
20,14,7,16,14.5,1,63,4,31.6,8,0
20,14,7,16,15,2,66,4.6,30.4,0,0
20,14,7,16,15.5,1,66,4.6,30.4,0,0
20,14,7,16,16,2,68,4,30.6,0,0
20,14,7,16,16.5,1,68,4,30.6,0,0
20,14,7,16,17,2,72,2.3,29.7,0,0
20,14,7,16,17.5,1,72,2.3,29.7,0,0
20,14,7,16,18,2,74,3.9,29.2,6,0
20,14,7,16,18.5,1,74,3.9,29.2,6,0
20,14,7,16,19,2,74,2.8,29,6,0
20,14,7,16,19.5,1,74,2.8,29,6,0
20,14,7,16,20,2,73,1.4,28.9,6,0
20,14,7,16,20.5,1,73,1.4,28.9,6,0
20,14,7,16,21,2,74,2,28.7,10,0
20,14,7,16,21.5,1,74,2,28.7,10,0
20,14,7,16,22,2,77,3.3,27.6,10,0
20,14,7,16,22.5,1,77,3.3,27.6,10,0
20,14,7,16,23,2,79,3.3,26.9,10,0
20,14,7,16,23.5,1,79,3.3,26.9,10,0
20,14,7,16,24,2,76,2.1,27.4,10,0
20,14,7,17,0.5,1,76,2.1,27.4,10,0
20,14,7,17,1,2,75,1.6,27.8,10,0
20,14,7,17,1.5,1,75,1.6,27.8,10,0
20,14,7,17,2,2,72,2.8,27.8,10,0
20,14,7,17,2.5,1,72,2.8,27.8,10,0
20,14,7,17,3,2,76,2.4,26.7,10,0
20,14,7,17,3.5,1,76,2.4,26.7,10,0
20,14,7,17,4,2,82,1.7,25.6,10,0
20,14,7,17,4.5,1,82,1.7,25.6,10,0
20,14,7,17,5,2,85,2,25.3,10,0
20,14,7,17,5.5,1,85,2,25.3,10,0
20,14,7,17,6,2,86,1.8,24.8,10,0
20,14,7,17,6.5,1,86,1.8,24.8,10,0
20,14,7,17,7,2,82,2.4,24.5,10,0
20,14,7,17,7.5,1,82,2.4,24.5,10,0
20,14,7,17,8,2,79,3,25.6,10,0
20,14,7,17,8.5,1,79,3,25.6,10,0
20,14,7,17,9,2,73,2.3,26.4,10,0
20,14,7,17,9.5,1,73,2.3,26.4,10,0
20,14,7,17,10,2,69,2.4,27.9,10,0
20,14,7,17,10.5,1,69,2.4,27.9,10,0
20,14,7,17,11,2,65,2.4,29.2,10,0
20,14,7,17,11.5,1,65,2.4,29.2,10,0
20,14,7,17,12,2,61,3.7,30.1,8,0
20,14,7,17,12.5,1,61,3.7,30.1,8,0
20,14,7,17,13,2,63,3.6,30.3,8,0
20,14,7,17,13.5,1,63,3.6,30.3,8,0
20,14,7,17,14,2,63,4.4,30.2,8,0
20,14,7,17,14.5,1,63,4.4,30.2,8,0
20,14,7,17,15,2,65,3.1,29.3,10,0
20,14,7,17,15.5,1,65,3.1,29.3,10,0
20,14,7,17,16,2,67,5.6,29,10,0
20,14,7,17,16.5,1,67,5.6,29,10,0
20,14,7,17,17,2,69,4.4,28.3,10,0
20,14,7,17,17.5,1,69,4.4,28.3,10,0
20,14,7,17,18,2,71,4.1,27.8,10,0
20,14,7,17,18.5,1,71,4.1,27.8,10,0
20,14,7,17,19,2,74,4.8,26.9,10,0
20,14,7,17,19.5,1,74,4.8,26.9,10,0
20,14,7,17,20,2,74,3,26.5,10,0
20,14,7,17,20.5,1,74,3,26.5,10,0
20,14,7,17,21,2,76,3.4,25.9,10,0
20,14,7,17,21.5,1,76,3.4,25.9,10,0
20,14,7,17,22,2,78,2.8,25.5,10,0
20,14,7,17,22.5,1,78,2.8,25.5,10,0
20,14,7,17,23,2,79,3,25,10,0
20,14,7,17,23.5,1,79,3,25,10,0
20,14,7,17,24,2,81,2.2,24.9,10,0
20,14,7,18,0.5,1,81,2.2,24.9,10,0
20,14,7,18,1,2,83,2.7,24.6,10,0
20,14,7,18,1.5,1,83,2.7,24.6,10,0
20,14,7,18,2,2,83,2.1,24.9,10,0
20,14,7,18,2.5,1,83,2.1,24.9,10,0
20,14,7,18,3,2,82,2.4,24.7,10,0
20,14,7,18,3.5,1,82,2.4,24.7,10,0
20,14,7,18,4,2,86,1.5,24,10,0
20,14,7,18,4.5,1,86,1.5,24,10,0
20,14,7,18,5,2,91,2.5,23.3,10,0
20,14,7,18,5.5,1,91,2.5,23.3,10,0
20,14,7,18,6,2,93,3.1,22.8,10,0
20,14,7,18,6.5,1,93,3.1,22.8,10,0
20,14,7,18,7,2,87,2.5,23.6,10,0
20,14,7,18,7.5,1,87,2.5,23.6,10,0
20,14,7,18,8,2,81,1.5,24.4,10,0
20,14,7,18,8.5,1,81,1.5,24.4,10,0
20,14,7,18,9,2,80,2.4,25.4,10,0
20,14,7,18,9.5,1,80,2.4,25.4,10,0
20,14,7,18,10,2,79,3.1,25.1,10,0
20,14,7,18,10.5,1,79,3.1,25.1,10,0
20,14,7,18,11,2,78,2.5,25.3,10,0
20,14,7,18,11.5,1,78,2.5,25.3,10,0
20,14,7,18,12,2,78,3.2,25.6,10,0
20,14,7,18,12.5,1,78,3.2,25.6,10,0
20,14,7,18,13,2,71,3,26.5,10,0
20,14,7,18,13.5,1,71,3,26.5,10,0
20,14,7,18,14,2,68,1.9,27.4,10,0
20,14,7,18,14.5,1,68,1.9,27.4,10,0
20,14,7,18,15,2,69,1.6,27.4,10,0
20,14,7,18,15.5,1,69,1.6,27.4,10,0
20,14,7,18,16,2,72,2.9,26.9,10,0
20,14,7,18,16.5,1,72,2.9,26.9,10,0
20,14,7,18,17,2,73,2.4,26.9,10,0
20,14,7,18,17.5,1,73,2.4,26.9,10,0
20,14,7,18,18,2,74,2.4,26.6,10,0
20,14,7,18,18.5,1,74,2.4,26.6,10,0
20,14,7,18,19,2,77,3,25.3,10,0
20,14,7,18,19.5,1,77,3,25.3,10,0
20,14,7,18,20,2,80,2.8,24.6,10,0
20,14,7,18,20.5,1,80,2.8,24.6,10,0
20,14,7,18,21,2,89,3.3,23,10,2.5
20,14,7,18,21.5,1,89,3.3,23,10,2.5
20,14,7,18,22,2,86,2.5,23.2,10,0
20,14,7,18,22.5,1,86,2.5,23.2,10,0
20,14,7,18,23,2,86,2.7,23.1,10,0
20,14,7,18,23.5,1,86,2.7,23.1,10,0
20,14,7,18,24,2,86,2.9,23.1,10,0
20,14,7,19,0.5,1,86,2.9,23.1,10,0
20,14,7,19,1,2,86,2.9,22.8,10,0
20,14,7,19,1.5,1,86,2.9,22.8,10,0
20,14,7,19,2,2,86,1.6,22.8,10,0
20,14,7,19,2.5,1,86,1.6,22.8,10,0
20,14,7,19,3,2,86,2.1,22.8,10,0
20,14,7,19,3.5,1,86,2.1,22.8,10,0
20,14,7,19,4,2,86,1.1,22.5,10,0
20,14,7,19,4.5,1,86,1.1,22.5,10,0
20,14,7,19,5,2,87,1.5,22.5,10,0
20,14,7,19,5.5,1,87,1.5,22.5,10,0
20,14,7,19,6,2,86,0.8,22.7,10,0
20,14,7,19,6.5,1,86,0.8,22.7,10,0
20,14,7,19,7,2,82,0.7,23.4,10,0
20,14,7,19,7.5,1,82,0.7,23.4,10,0
20,14,7,19,8,2,83,1.3,23.8,10,0
20,14,7,19,8.5,1,83,1.3,23.8,10,0
20,14,7,19,9,2,80,1.4,24,10,0
20,14,7,19,9.5,1,80,1.4,24,10,0
20,14,7,19,10,2,78,1.9,25.1,10,0
20,14,7,19,10.5,1,78,1.9,25.1,10,0
20,14,7,19,11,2,78,1.9,24.9,10,0
20,14,7,19,11.5,1,78,1.9,24.9,10,0
20,14,7,19,12,2,75,2.2,25.9,10,0
20,14,7,19,12.5,1,75,2.2,25.9,10,0
20,14,7,19,13,2,74,2.6,25.8,10,0
20,14,7,19,13.5,1,74,2.6,25.8,10,0
20,14,7,19,14,2,75,1.4,25.6,10,0
20,14,7,19,14.5,1,75,1.4,25.6,10,0
20,14,7,19,15,2,78,2.2,25.6,10,0
20,14,7,19,15.5,1,78,2.2,25.6,10,0
20,14,7,19,16,2,76,2.6,26,10,0
20,14,7,19,16.5,1,76,2.6,26,10,0
20,14,7,19,17,2,89,1.2,24.3,10,5
20,14,7,19,17.5,1,89,1.2,24.3,10,5
20,14,7,19,18,2,87,0.7,25.3,10,0
20,14,7,19,18.5,1,87,0.7,25.3,10,0
20,14,7,19,19,2,90,2.4,23.8,10,0
20,14,7,19,19.5,1,90,2.4,23.8,10,0
20,14,7,19,20,2,92,2.7,22.4,10,1.5
20,14,7,19,20.5,1,92,2.7,22.4,10,1.5
20,14,7,19,21,2,89,3,22.8,10,0
20,14,7,19,21.5,1,89,3,22.8,10,0
20,14,7,19,22,2,88,2.1,23.1,10,0
20,14,7,19,22.5,1,88,2.1,23.1,10,0
20,14,7,19,23,2,87,2,22.2,10,0
20,14,7,19,23.5,1,87,2,22.2,10,0
20,14,7,19,24,2,87,2.1,22.2,10,0
20,14,7,20,0.5,1,87,2.1,22.2,10,0
20,14,7,20,1,2,88,1.5,22.3,10,0
20,14,7,20,1.5,1,88,1.5,22.3,10,0
20,14,7,20,2,2,90,1.2,22,10,0
20,14,7,20,2.5,1,90,1.2,22,10,0
20,14,7,20,3,2,88,2.1,21.8,10,0
20,14,7,20,3.5,1,88,2.1,21.8,10,0
20,14,7,20,4,2,87,2.3,22.2,10,0
20,14,7,20,4.5,1,87,2.3,22.2,10,0
20,14,7,20,5,2,86,1.4,22,10,0
20,14,7,20,5.5,1,86,1.4,22,10,0
20,14,7,20,6,2,85,1.7,22.3,10,0
20,14,7,20,6.5,1,85,1.7,22.3,10,0
20,14,7,20,7,2,83,1.3,22.7,10,0
20,14,7,20,7.5,1,83,1.3,22.7,10,0
20,14,7,20,8,2,81,2.2,23.9,10,0
20,14,7,20,8.5,1,81,2.2,23.9,10,0
20,14,7,20,9,2,77,2.4,24.5,10,0
20,14,7,20,9.5,1,77,2.4,24.5,10,0
20,14,7,20,10,2,69,1.2,26.2,10,0
20,14,7,20,10.5,1,69,1.2,26.2,10,0
20,14,7,20,11,2,67,2.4,27.3,10,0
20,14,7,20,11.5,1,67,2.4,27.3,10,0
20,14,7,20,12,2,63,3,27.8,10,0
20,14,7,20,12.5,1,63,3,27.8,10,0
20,14,7,20,13,2,59,1.3,28.2,10,0
20,14,7,20,13.5,1,59,1.3,28.2,10,0
20,14,7,20,14,2,63,3,29.2,10,0
20,14,7,20,14.5,1,63,3,29.2,10,0
20,14,7,20,15,2,65,1.8,28.3,10,0
20,14,7,20,15.5,1,65,1.8,28.3,10,0
20,14,7,20,16,2,63,3.5,28.6,10,0
20,14,7,20,16.5,1,63,3.5,28.6,10,0
20,14,7,20,17,2,66,2.8,28,10,0
20,14,7,20,17.5,1,66,2.8,28,10,0
20,14,7,20,18,2,93,2.3,23.4,10,39
20,14,7,20,18.5,1,93,2.3,23.4,10,39
20,14,7,20,19,2,91,1.6,22.4,10,3
20,14,7,20,19.5,1,91,1.6,22.4,10,3
20,14,7,20,20,2,94,2,22.3,10,11
20,14,7,20,20.5,1,94,2,22.3,10,11
20,14,7,20,21,2,93,2.1,23,10,0
20,14,7,20,21.5,1,93,2.1,23,10,0
20,14,7,20,22,2,94,1.7,22.7,10,0
20,14,7,20,22.5,1,94,1.7,22.7,10,0
20,14,7,20,23,2,94,2,22.8,10,0
20,14,7,20,23.5,1,94,2,22.8,10,0
20,14,7,20,24,2,93,1.7,23,10,0
20,14,7,21,0.5,1,93,1.7,23,10,0
20,14,7,21,1,2,91,0.5,23,10,0
20,14,7,21,1.5,1,91,0.5,23,10,0
20,14,7,21,2,2,89,1.3,23.2,10,0
